group,label,path,pc1,pc2
birds_dawnchorus_b2048_r48000_z8,office_ambient_talking_seg001__birds_dawnchorus_b2048_r48000_z8,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_dawnchorus_b2048_r48000_z8/office_ambient_talking_seg001__birds_dawnchorus_b2048_r48000_z8.wav,-5.418489680905256,-0.8765300988662518
office_input,office_ambient_talking_seg002,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg002.wav,-5.287408671375772,-0.8461907496168171
birds_dawnchorus_b2048_r48000_z8,office_ambient_talking_seg002__birds_dawnchorus_b2048_r48000_z8,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_dawnchorus_b2048_r48000_z8/office_ambient_talking_seg002__birds_dawnchorus_b2048_r48000_z8.wav,-6.1248088552060524,-0.8473946296014445
office_input,office_ambient_talking_seg003,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg003.wav,-5.219942882458269,-0.678111992332113
birds_dawnchorus_b2048_r48000_z8,office_ambient_talking_seg003__birds_dawnchorus_b2048_r48000_z8,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_dawnchorus_b2048_r48000_z8/office_ambient_talking_seg003__birds_dawnchorus_b2048_r48000_z8.wav,-5.820528419298542,-1.0130640495307914
office_input,office_ambient_talking_seg004,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg004.wav,-5.203965011464233,-0.6324157195971554
birds_dawnchorus_b2048_r48000_z8,office_ambient_talking_seg004__birds_dawnchorus_b2048_r48000_z8,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_dawnchorus_b2048_r48000_z8/office_ambient_talking_seg004__birds_dawnchorus_b2048_r48000_z8.wav,-5.300726171394808,-0.7315898641695725
office_input,office_ambient_talking_seg005,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg005.wav,-4.13529103474311,0.14329249356406823
birds_dawnchorus_b2048_r48000_z8,office_ambient_talking_seg005__birds_dawnchorus_b2048_r48000_z8,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_dawnchorus_b2048_r48000_z8/office_ambient_talking_seg005__birds_dawnchorus_b2048_r48000_z8.wav,-4.17803192685175,-0.2939666111541648
office_input,office_keyboard_seg000,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg000.wav,-1.130676457457653,2.485396018531301
birds_dawnchorus_b2048_r48000_z8,office_keyboard_seg000__birds_dawnchorus_b2048_r48000_z8,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_dawnchorus_b2048_r48000_z8/office_keyboard_seg000__birds_dawnchorus_b2048_r48000_z8.wav,-1.2633028526705625,0.9814174842315316
office_input,office_keyboard_seg001,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg001.wav,-1.2615862590989786,1.1636025823863778
birds_dawnchorus_b2048_r48000_z8,office_keyboard_seg001__birds_dawnchorus_b2048_r48000_z8,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_dawnchorus_b2048_r48000_z8/office_keyboard_seg001__birds_dawnchorus_b2048_r48000_z8.wav,-1.4535483137158267,0.23645528286352074
office_input,office_keyboard_seg002,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg002.wav,-3.964340430307909,-0.0900992783204513
birds_dawnchorus_b2048_r48000_z8,office_keyboard_seg002__birds_dawnchorus_b2048_r48000_z8,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_dawnchorus_b2048_r48000_z8/office_keyboard_seg002__birds_dawnchorus_b2048_r48000_z8.wav,-4.260755963191765,-0.7990437199595507
office_input,office_keyboard_seg003,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg003.wav,-6.1677900262588325,-0.5449191009798554
birds_dawnchorus_b2048_r48000_z8,office_keyboard_seg003__birds_dawnchorus_b2048_r48000_z8,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_dawnchorus_b2048_r48000_z8/office_keyboard_seg003__birds_dawnchorus_b2048_r48000_z8.wav,-5.873869889925451,-0.8245038522094494
office_input,office_keyboard_seg004,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg004.wav,-5.858072228175982,-0.23180999862406898
birds_dawnchorus_b2048_r48000_z8,office_keyboard_seg004__birds_dawnchorus_b2048_r48000_z8,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_dawnchorus_b2048_r48000_z8/office_keyboard_seg004__birds_dawnchorus_b2048_r48000_z8.wav,-5.2175241050531,-0.7408511002336042
office_input,office_keyboard_seg005,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg005.wav,-6.731213237416221,-0.9860668146806457
birds_dawnchorus_b2048_r48000_z8,office_keyboard_seg005__birds_dawnchorus_b2048_r48000_z8,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_dawnchorus_b2048_r48000_z8/office_keyboard_seg005__birds_dawnchorus_b2048_r48000_z8.wav,-6.21479640517239,-0.8986885122744122
office_input,office_quiet_clicking_seg000,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_clicking_seg000.wav,-6.326984183685208,-0.826737308933273
